PC1,PC2,PC3,PC4,car_name,model_year
-1.1196331601272065,0.5248660127098721,1.9049068345727178,-0.7310061966849111,ford pinto,71.0
1.0189732447597974,0.9938521825543846,0.5626514046217709,-1.0915308740825276,amc gremlin,71.0
1.3330400194695904,0.47795886926102293,1.2286494701648871,-0.2862959532665682,plymouth satellite custom,71.0
1.27870905905637,0.45015879170994433,1.204259490209486,-0.3240512230146199,chevrolet chevelle malibu,71.0
1.041106860139089,0.40178366162264134,1.2030082212343187,-0.39654654144669027,ford torino 500,71.0
1.1379431199554675,0.47193953864315585,1.180048224748686,-0.3764630634758823,amc matador,71.0
3.7325667605554473,0.6787141811467416,-0.05145919390522511,-0.009084939061498163,chevrolet impala,71.0
4.205412272031356,0.6565556826867671,-0.2645409644990378,0.09153396976305501,pontiac catalina brougham,71.0
3.4407261331896613,0.43532181410293,0.3696068256389879,0.20752724092409797,ford galaxie 500,71.0
3.2983177467094467,0.5553586425637318,0.29521194871562656,0.0434912640742561,plymouth fury iii,71.0
4.521597488833483,0.5900458554474807,-0.2093203326936297,0.29829637713597085,dodge monaco (sw),71.0
4.288098313260894,0.5085357180227856,-0.08121126378703457,0.28830934819840676,ford country squire (sw),71.0
4.526980087157429,0.4246242053483326,-0.11219511028827717,0.4530600116161571,pontiac safari (sw),71.0
1.3841738510767991,0.8454785627175871,0.6361997981960659,-0.7996519982249295,amc hornet sportabout (sw),71.0
-0.9461692753824604,0.3289057396150055,2.168071504714483,-0.5861635498010582,chevrolet vega (sw),71.0
1.205337170137857,0.5149151555017176,1.0138510599352095,-0.4594760239392131,pontiac firebird,71.0
1.1096147249374675,0.600551311027189,1.007858053129558,-0.626084033047341,ford mustang,71.0
-0.5294755129610601,1.165977566400947,0.8964495121313617,-1.5583507324034727,mercury capri 2000,71.0
-1.1503466115459968,1.7737421413384074,0.2869163537287998,-0.7378429669063508,opel 1900,71.0
-2.1581672756398453,0.9406386574937672,1.6395109395242926,0.10528238552811588,peugeot 304,71.0
-1.5832584699416012,1.6876954718790556,0.4340940763190841,-0.773731476842405,fiat 124b,71.0
-2.7314502753169765,1.6914889807014106,1.1186077495596805,0.7827093681423495,toyota corolla 1200,71.0
-2.8635679138212757,1.84765684704579,0.7128663063408422,0.4997331083610088,datsun 1200,71.0
-2.1079297075421644,1.0550124668427636,1.6828946468787667,-0.04210428202713948,volkswagen model 111,71.0
-1.719420719205936,0.23266553717584348,2.4161759865470747,-0.6105887940466221,plymouth cricket,71.0
-1.3850677945392431,2.000135901339235,0.1944906625226048,0.6054877936732697,toyota corona hardtop,72.0
-1.1796331204434203,0.5482871175753233,1.4167652764527772,-1.1006839099741208,dodge colt hardtop,72.0
-2.263696895569365,0.12018223108682562,2.7563965855463777,0.9956104832521653,volkswagen type 3,72.0
-0.7642672040883729,0.13741745889526694,2.0920815054578705,-0.3889941250008367,chevrolet vega,72.0
-0.7253951453099057,0.6261083871527132,1.3948675907790424,-1.0497282695923424,ford pinto runabout,72.0
3.755223708839603,0.4830591670920917,-0.17151489635780431,0.0560907984867257,chevrolet impala,72.0
4.06226796890582,0.4125115852035366,-0.30523722026394506,0.17881324456377043,pontiac catalina,72.0
3.161453186161105,0.27149416172278257,0.21722496409250427,0.16220365271981935,plymouth fury iii,72.0
3.4192377391606494,0.3255515613579073,0.09632013695547918,0.13441670662122648,ford galaxie 500,72.0
2.9794538800957757,0.678617834584361,-0.31133229294989706,-0.4212418932917822,amc ambassador sst,72.0
4.8856961473958895,0.588540270144341,-0.6480343150237973,0.2671014439333672,mercury marquis,72.0
3.6143149538450188,0.1760699791159352,0.2376814667971132,0.38508208239227276,buick lesabre custom,72.0
3.694476650273992,0.21222977567168547,0.24447471862591913,0.3957320450357453,oldsmobile delta 88 royale,72.0
4.2383884043694495,0.38268698603365153,-0.24309235025191653,0.34087178661269363,chrysler newport royal,72.0
-1.3072763141421389,2.4749220163879135,-0.02374544055270065,0.15487214140116032,mazda rx2 coupe,72.0
3.0866812522861315,0.49687925285051204,-0.0049307390559680305,-0.12943114003314057,amc matador (sw),72.0
2.9417755459246653,0.1839665727330402,0.5371614064262452,0.19278858395617632,chevrolet chevelle concours (sw),72.0
2.9271565924969485,-0.1256746044972404,0.9446721160412155,0.6522224513326785,ford gran torino (sw),72.0
3.1355327844873955,0.22249491913715452,0.3706794990247731,0.24410854921204575,plymouth satellite custom (sw),72.0
-0.12648764657131234,1.4689967386804457,0.47872538014018295,-0.10575478235205195,volvo 145e (sw),72.0
-1.2378823664309309,0.9126186344095986,1.3634926671535645,0.20725760659314293,volkswagen 411 (sw),72.0
-0.9996821771634344,0.6174391575152971,1.6825196682554175,0.7014528607816313,peugeot 504 (sw),72.0
-1.761638023730707,0.9617453284996472,1.2759056338856178,-0.02232812688998965,renault 12 (sw),72.0
-0.6469254356460385,0.647443490695342,1.241245394320769,-1.0893471345654173,ford pinto (sw),72.0
-1.8180155209669888,1.7453612084920167,0.42443482823803064,0.7971812626048488,datsun 510 (sw),72.0
-1.082600179341867,2.098623994508514,-0.01839864747814784,0.5398161590479729,toyouta corona mark ii (sw),72.0
-1.1162172863471052,0.8024352913624391,0.8399960136501526,-1.4880427337418205,dodge colt (sw),72.0
-1.8512730974514149,1.8650665068882895,0.3698878345498833,0.6368771466044472,toyota corolla 1600 (sw),72.0
3.6237698850888274,0.21739298694317072,-0.1565906713122023,0.2269686201666846,buick century 350,73.0
3.070505682561731,0.5199858595302571,-0.3570648270639454,-0.3537890375794257,amc matador,73.0
3.2566147515639927,0.15960403483822588,0.025910842320815367,0.09637583768837103,chevrolet malibu,73.0
2.8132971508559876,-0.05012026295627591,0.4203401749602699,0.2893615018734444,ford gran torino,73.0
3.030362558604167,0.3185823633782133,-0.17181317393893863,-0.12824567214290444,dodge coronet custom,73.0
4.776677597013832,0.20632493629262807,-0.6656667824081554,0.46317270090067025,mercury marquis brougham,73.0
3.829775750882734,0.1419488024372711,-0.27337045117962094,0.17605085902320972,chevrolet caprice classic,73.0
3.574257593793722,0.10206099214839766,-0.05437955755373843,0.2786281788321643,ford ltd,73.0
3.1055351895568837,-0.0811143065557775,0.32962224231648657,0.4224361261125558,plymouth fury gran sedan,73.0
4.894277516120851,0.3589974778671292,-0.9298738385884389,0.34055216375550706,chrysler new yorker brougham,73.0
5.210640207994351,0.3258318899012398,-0.9645644683116202,0.48506092437978954,buick electra 225 custom,73.0
3.7237427781061463,0.570183478736388,-0.6283199317212943,-0.22831119143292022,amc ambassador brougham,73.0
0.8718376914890984,0.008923592813609093,1.0732736447411457,-0.1997294505843068,plymouth valiant,73.0
0.9485225064480786,-0.27578308923275713,1.5085811548711272,0.17623122950419318,chevrolet nova custom,73.0
0.8121180241633463,0.10382427935314895,0.9826807151695979,-0.3628619290754352,amc hornet,73.0
0.7461714253653207,-0.04523801759677681,1.1589139908837107,-0.2553258818846635,ford maverick,73.0
0.3568650975149639,0.08920722219043639,0.8518209077312159,-0.5046936607161074,plymouth duster,73.0
-2.4576050230227233,0.3213213864760416,1.955798056193334,0.3902849613846752,volkswagen super beetle,73.0
3.989091322376459,-0.26552974141118935,0.2650671952721556,0.7680619940658757,chevrolet impala,73.0
4.218572308488445,0.01690096757383829,-0.22399280861073323,0.4982579925458824,ford country,73.0
3.8735611334657607,0.05282995398483835,-0.13417168908749974,0.4362930073030541,plymouth custom suburb,73.0
3.9626479211100816,0.21651303812051362,-0.26672400997756124,0.3166629681232766,oldsmobile vista cruiser,73.0
0.8343563235487605,0.2904356844429772,0.7504074797326268,-0.6032523383503895,amc gremlin,73.0
-1.7173741274025305,1.3341394418177612,1.0536070733053817,1.2790028874806418,toyota carina,73.0
-1.0633427099001376,-0.112537957267929,2.007308973247608,-0.43104185077974055,chevrolet vega,73.0
-1.4222835663771691,1.6614354968957938,0.3536461621233391,0.8694633142833201,datsun 610,73.0
-1.4862129860515274,2.326810170388619,-0.10084759415756692,0.0962929902030374,maxda rx3,73.0
-0.8468136267445501,0.13780883598161514,1.7829911640147396,-0.6048028540058719,ford pinto,73.0
0.39789540227874887,0.5999351865561946,0.4194194042009983,-1.0245763624387005,mercury capri v6,73.0
-1.3152611286472373,1.1798174039907812,0.4083894246210021,-0.3547510122549917,fiat 124 sport coupe,73.0
3.2019489958661054,0.1153534279795987,-0.04845612947946458,0.10514642145266552,chevrolet monte carlo s,73.0
4.670884570967644,0.7549396504372397,-1.4519187344311304,-0.15330031987898893,pontiac grand prix,73.0
-2.585732023083775,0.5763433001957821,1.4982749447593577,0.017961851287750637,fiat 128,73.0
-1.3520436519693326,1.162482675938329,0.5611029036873715,-0.3891638406660407,opel manta,73.0
-0.6492811704666566,1.3682048686737995,0.2643318147212512,-0.4006946290839022,audi 100ls,73.0
-0.3606332852286569,1.1371857742659868,0.5171499177196258,0.06381895744913638,volvo 144ea,73.0
2.9955479324518133,0.6343880838254956,-0.5200055202498485,-0.5436888404585596,dodge dart custom,73.0
-0.5838265784736348,1.352851210786196,-0.004706188476244314,-0.3603215616996992,saab 99le,73.0
0.1251880787442741,1.876144825022429,-0.5602799877114734,0.9135237900382125,toyota mark ii,73.0
3.7610651252754574,0.6566269179217015,-0.5771135800670529,-0.2593571400281484,oldsmobile omega,73.0
0.49360781298027656,-0.19263763275236484,0.9220437356318646,-0.271330971696921,plymouth duster,74.0
0.6840055273622084,-0.08548836655356168,0.7885646651489809,-0.3662495212619057,,
1.0639569152936252,-0.32196144339944305,1.1560271578160393,0.057778888375242504,amc hornet,74.0
-2.767910414917015,1.0737222503782349,0.6292685034929021,0.9470258804142385,chevrolet nova,74.0
-1.0450174976028395,0.12109976733343382,0.9312917015238549,-0.9954084363701525,datsun b210,74.0
-3.116487204142645,0.8003110486511418,1.0752077828486117,1.2357948558735925,ford pinto,74.0
-0.9809817908803885,-0.0012920603687774934,1.1020706013078267,-0.8481224372476373,toyota corolla 1200,74.0
1.2250440787066887,-0.44327888501897056,1.1182425071649997,0.21378436534407697,chevrolet vega,74.0
1.1950231610324138,-0.5350750508449326,1.2844926315948753,0.377635612577495,chevrolet chevelle malibu classic,74.0
1.0470602937825073,-0.303562786259001,0.9154604799930953,0.014594569632348573,amc matador,74.0
2.7827587576366613,-0.20304768513329052,0.05440796638625251,0.24524278807423067,plymouth satellite sebring,74.0
3.4437340483337016,-0.4147773350968525,0.18614146408405932,0.6802254425204977,ford gran torino,74.0
3.248079697300046,-0.17807900910623564,-0.060288944021539025,0.3521789293405488,buick century luxus (sw),74.0
2.925031310322765,-0.601554075778616,0.5928999895491657,0.823539534516091,dodge coronet custom (sw),74.0
2.905390559901108,-0.40660688015542606,0.41501700642515355,0.6198093878751607,ford gran torino (sw),74.0
-1.7128763741323105,0.8024506111115373,0.4151044882650231,-0.22549435060924636,amc matador (sw),74.0
-1.8325263222096486,1.0227066429351896,0.4051162910507346,-0.5348812481785877,audi fox,74.0
-1.3899391169265198,1.0958994572566882,0.09240390523843785,-0.5319481949203078,volkswagen dasher,74.0
-2.8392087988981745,1.4788808011449985,0.14175703767322057,0.33211313040996066,opel manta,74.0
-2.8392798604980016,1.0280779867098113,0.6256892454494923,0.941283538212296,toyota corona,74.0
-1.2862863987634408,0.5017698134336424,0.4457555340833256,-1.5645904852568355,datsun 710,74.0
-1.5370843363844582,1.0168174438724094,0.4226540654979488,-0.4149342185114989,dodge colt,74.0
-1.3231114942182272,1.1514585877981571,-0.019088323468080075,-0.6272270336700992,fiat 128,74.0
-1.303674757223886,1.6388492444648974,-0.2533710624686852,0.664089096986813,fiat 124 tc,74.0
-1.5870148571917733,1.5718065219417057,-0.1783230792713163,0.6629581505736954,honda civic,74.0
-2.1109730053388174,0.887560931134409,0.33575236738723446,-0.4979032300698863,subaru,74.0
0.7178904419663992,-0.3715627583540773,0.6663281348412655,-0.2247736649978755,fiat x1.9,74.0
1.0641848998749626,-0.4117024349017035,0.6245362806496388,-0.07533548032449779,plymouth valiant custom,75.0
0.37415053937364123,-1.2066712651932983,2.0990244604980384,0.763026125996648,chevrolet nova,75.0
0.3885713008877416,-0.9167850984439616,1.7506750259105108,0.38720230252776544,mercury monarch,75.0
3.919672386767408,-0.18886136419369312,-0.9369654292040539,0.23513150121011428,ford maverick,75.0
3.1599436591909016,-0.5013356295651298,-0.1306280405355707,0.47627787433231394,pontiac catalina,75.0
3.0145327949506897,-0.5467196391440345,-0.059137009729932195,0.5486143201196495,chevrolet bel air,75.0
3.395704958940106,-0.4637906317197928,-0.2290442796956565,0.4920695974989936,plymouth grand fury,75.0
0.8219980819823861,-1.214125986353638,1.8066802964355524,1.0037473106392822,ford ltd,75.0
1.1304801479615882,-0.8693705006244574,1.2793718551261963,0.570965603023995,buick century,75.0
1.1372114956717905,-0.8866866132120332,1.396895951675651,0.6363442650145867,chevroelt chevelle malibu,75.0
0.7258501405691523,-0.934194317980735,1.4001802806324948,0.5301077948359685,amc matador,75.0
0.7892863042070338,-0.15305159218813866,0.2644881959169551,-0.4667686061512088,plymouth fury,75.0
1.6656015200457366,-0.16827781522613883,-0.155112714661874,-0.36254483442614055,buick skyhawk,75.0
2.490649931007057,0.14460844225360636,-0.3880189402952007,-0.4517550908755217,chevrolet monza 2+2,75.0
-2.178001765904625,1.2936756194315278,-0.21289819820878178,0.5889860137428675,ford mustang ii,75.0
-0.8098233645828614,-0.17165671137855523,0.9704571003123094,-0.7337896488488365,toyota corolla,75.0
0.5828778103397997,-0.28900692169856934,0.5943625186690649,-0.3479226648304335,ford pinto,75.0
-1.0285664451891585,-0.39582489833757384,1.3496801175146071,-0.4949067563571814,amc gremlin,75.0
-1.0710466218314216,1.59754743814643,-0.7634344866650958,0.5158549353754123,pontiac astro,75.0
-1.7278992021164525,0.6287187377588346,0.48511769840741736,-0.18851197513564802,toyota corona,75.0
-1.5310321638491122,1.1407822451172354,0.05520536529915085,1.0729464686411205,volkswagen dasher,75.0
0.584679300805597,0.0018662750050875102,0.38146266644858134,-0.6533211097965117,datsun 710,75.0
-1.8318730892113222,1.0248243169859395,-0.23809471007149088,-0.8068779307203342,ford pinto,75.0
0.5722640175723683,-0.5289150404062807,0.9243127199511785,-0.06960656109572362,volkswagen rabbit,75.0
-0.9106259190572318,0.7917967389965823,0.04616972230207453,-0.15082059018048544,amc pacer,75.0
-1.0316607585381996,0.4046848964778323,0.5497679468634162,0.29724214469449506,audi 100ls,75.0
-0.6388316713755228,0.8147641142860644,-0.05586434474905571,-0.11561164685770646,peugeot 504,75.0
-0.6431986927848147,1.0481139135095758,-0.5026184879233642,-0.39168896978943063,volvo 244dl,75.0
-2.9527655256045295,1.0686163679269016,0.12597321217767282,0.5908739072314346,saab 99le,75.0
-1.499312190528899,0.5173831252283958,-0.11945486591688105,-0.2253849041578467,honda civic cvcc,75.0
-1.617072687783928,0.37733367861683226,0.3417326584008006,-0.027450984232535943,fiat 131,76.0
-0.7023763201076065,-0.029700755436185167,0.19629497190360284,-1.1131000003709446,opel 1900,76.0
-1.4746817783097539,-0.3606221532230476,0.9196551720452396,-0.833095529062689,capri ii,76.0
-1.6098830891978106,0.6213930113147943,-0.10593540309025208,-0.3644181208186413,dodge colt,76.0
2.7360725305239506,-0.472772115718146,-0.5501613329305629,0.12985960779333158,renault 12tl,76.0
2.955158717291325,-0.4382267241103918,-0.5645051048972354,0.18673206120009175,chevrolet chevelle malibu classic,76.0
2.4155737520939335,-0.5777674599231415,-0.144028027405852,0.16347224829300322,dodge coronet brougham,76.0
3.213112451477604,-0.43386588208797855,-0.5910701043059982,0.22887208742518708,amc matador,76.0
0.606775627072218,-0.4820157020823136,0.22807341630215253,-0.3441705836880336,ford gran torino,76.0
0.9021071514672305,-0.39519990427542273,-0.0295869046169996,-0.41434319837070893,plymouth valiant,76.0
-0.10705192394051002,-0.7965290553620118,0.7990112602471273,-0.14529588522531195,chevrolet nova,76.0
0.22371776839225943,-0.8124595072779823,0.7770446134988991,-0.029454658536747686,ford maverick,76.0
-2.4945499837238474,-1.0630835283061304,2.0283118322140425,-0.23907977607596487,amc hornet,76.0
-2.065140115092851,-1.0266243177679995,2.113977533666975,-0.10693926175198241,chevrolet chevette,76.0
-1.9087900201323882,0.805410950114258,-0.34866295286362803,-0.7437916096470668,chevrolet woody,76.0
-3.0008550422600675,0.8935226234180936,-0.054347690970033766,0.5996718107032631,vw rabbit,76.0
0.6828208075538529,-0.9051528233391883,0.8364374264922954,0.2583191164812743,honda civic,76.0
0.2977531499409788,-1.4460228903970413,1.79393600764234,0.8210421586983592,dodge aspen se,76.0
1.1028872246491885,-0.6683940365367798,0.46474212086808175,0.06650301229963373,ford granada ghia,76.0
0.6595725489284191,-0.8343207633472782,0.9600113487796644,0.16374976525895374,pontiac ventura sj,76.0
-1.7560391772272823,1.1178938879251414,-0.8431385692916823,-1.143159683884358,amc pacer d/l,76.0
-2.6664344037693044,0.9703173024460394,-0.20957517828092273,0.6571600569707962,volkswagen rabbit,76.0
-2.23212816229165,1.059115120266767,-0.23982800592054507,0.6956889337411956,datsun b-210,76.0
-0.864568279449406,0.09134315994294866,-0.04006982975016595,-1.4299131003164158,toyota corolla,76.0
-0.5378519925244414,0.4177904783767396,0.10926099463505352,0.2569310739795085,ford pinto,76.0
2.9663366010491803,-0.37423154264376335,-0.4062882330288281,0.16824434291328036,volvo 245,76.0
-1.2136936564840783,-0.5454304724385678,1.6799685840124334,1.3841644153562613,plymouth volare premier v8,76.0
-0.2788719711566287,0.9508422073475542,-0.4444571680088104,1.3754737627947144,peugeot 504,76.0
0.6696119876359158,-0.01948340544876846,0.24858391642696645,1.095069609450487,toyota mark ii,76.0
3.5485261779140096,-0.31118950244919513,-0.9977640843389808,0.21878864634776918,mercedes-benz 280s,76.0
3.211329119886681,-0.2789629205251074,-0.6779092757199123,0.02162057470755553,cadillac seville,76.0
2.4870136634453752,-0.66030575040063,0.14530106677357893,0.38800361014531853,chevy c10,76.0
2.801881316357507,-0.4463103038730928,-0.2200017028706364,0.2425367373185312,ford f108,76.0
-2.7865470170204776,0.5287669260271507,0.003473940606177539,0.994155137535177,dodge d100,76.0
-1.4370844249575372,-0.15180353118499013,-0.07534006320226058,-1.4034242753387032,honda accord cvcc,77.0
-2.958911719151813,-0.10029767507617406,0.3384669380280392,-0.10736441009945444,buick opel isuzu deluxe,77.0
-1.0011790491847559,-0.21222208363676257,0.14911319617692043,-1.0995583815428176,renault 5 gtl,77.0
-2.8005937844508577,0.8055944684409426,-0.46874773844913126,0.6104394289711136,plymouth arrow gs,77.0
2.620180209264706,-0.49099844072076043,-0.8533685013197528,-0.0466927512853267,datsun f-10 hatchback,77.0
1.5596743891537246,-1.5359625982345857,0.9210428174279904,1.044125268618213,chevrolet caprice classic,77.0
2.778961577950089,-0.7281226944797542,-0.5097984199049652,0.313356819216826,oldsmobile cutlass supreme,77.0
2.540959480684223,-0.9621440659413338,-0.10988677182402425,0.5316682814610735,dodge monaco brougham,77.0
1.0163766308272255,-0.8462424347056882,0.3914751801835473,0.09548953285567431,mercury cougar brougham,77.0
0.6464907475074637,-0.9187557483211711,0.44047694357855177,0.07000034910890392,chevrolet concours,77.0
0.6647638775753627,-1.0793743602974604,0.7165116239607646,0.29073270348312846,buick skylark,77.0
0.5936696773965807,-1.2762845469265687,1.0318111268517902,0.5192040056279168,plymouth volare custom,77.0
3.7353315316981766,-0.3692815370106674,-1.4042097683233055,0.07517568129397834,ford granada,77.0
3.4011794770877253,-0.3622160897302503,-1.2193756170981085,0.021315344024062332,pontiac grand prix lj,77.0
3.8088423632303194,-0.5241823304902434,-1.1908298125998948,0.3503019133316955,chevrolet monte carlo landau,77.0
2.9430800424813977,-0.9289722583348873,-0.39049180798403244,0.5800431390829517,chrysler cordoba,77.0
-1.8822157264448536,0.5847851564897442,-0.48959985898621317,-0.6289687659514901,ford thunderbird,77.0
-0.7594731045939892,-0.4435928129549793,0.3297519394817191,-0.8138891511394377,volkswagen rabbit custom,77.0
-2.3115484403544757,0.5967388395006253,0.09567677695419105,1.1172577669957424,pontiac sunbird coupe,77.0
-0.8161268557457358,-0.4119110811845865,0.24788350878238555,-0.8691782779189234,toyota corolla liftback,77.0
-1.9523565432767218,-0.4887948196189367,0.5303747750529695,-1.1183213068091773,ford mustang ii 2+2,77.0
-1.7746228634109908,-0.3063710715822813,0.0416863925981144,-1.2901775281737957,chevrolet chevette,77.0
-2.5532433528816094,0.8679394002344815,-0.422244273763589,0.6073344982464884,dodge colt m/m,77.0
-1.7998001054206874,0.5659538783861958,-0.6386497633007658,-0.6263939195456139,subaru dl,77.0
-0.5987280890383639,0.8869170594602642,-0.8712116949365867,1.0918688054503922,volkswagen dasher,77.0
-0.6037578573920704,0.811644628481346,-0.8191250322896341,-0.45895736488419053,datsun 810,77.0
-1.3590980278322513,1.427289609135244,-0.9886094642048144,0.455146549283066,bmw 320i,77.0
-3.632421300011963,-0.8743827266439044,0.6448634647522651,0.3941951506505555,mazda rx-4,77.0
-2.125299601474535,-0.28173759029393386,-0.45690237223880764,-1.7244638530854655,volkswagen rabbit custom diesel,78.0
-3.2708758158281324,0.18606732548679195,0.11901609483064339,1.070728907176507,ford fiesta,78.0
-3.2646223419968536,0.2572276846464727,-0.4264543157916678,0.9309177164705359,mazda glc deluxe,78.0
-3.0982051287539347,0.6479957262855408,-0.7585970885746943,0.4530085257643157,datsun b210 gx,78.0
1.3654785124463111,-1.065748698193451,-0.156384696638573,0.13368369562502086,honda civic cvcc,78.0
2.331843656298943,-0.7980760752221258,-0.8968611355090156,0.028102537888899184,oldsmobile cutlass salon brougham,78.0
2.1782308603739966,-0.6895143962668147,-1.0018149958553217,-0.14157335117403788,dodge diplomat,78.0
0.48431633898642307,-1.4622862276375341,0.8662574145212606,0.57258615532317,mercury monarch ghia,78.0
0.10773192005465373,-1.2241063690627592,0.6689658550427832,0.15989628770266692,pontiac phoenix lj,78.0
0.15856621118892478,-0.8476403008831551,0.18314275583501605,-0.3720452657713965,chevrolet malibu,78.0
-0.8425962457377821,-0.5326543569382457,0.018785553880604954,-0.9255252435290963,ford fairmont (auto),78.0
0.4860522468487567,-1.1611474678706304,0.38782052538771405,0.13067559585075986,ford fairmont (man),78.0
0.35964296567943976,-1.1319777483141615,0.4847609572650775,0.04147904834457584,plymouth volare,78.0
0.668230489653831,-0.9359433926801176,0.024003894059588186,-0.12065808560973813,amc concord,78.0
0.09204268180589308,-1.0130149435293834,0.3699746417112134,-0.17729147548940657,buick century special,78.0
0.630783867131741,-1.3817490192283524,0.7460331305109849,0.5294950260832099,mercury zephyr,78.0
1.1383804133775417,-0.8040886090645847,-0.15644151236187973,-0.12323088714009899,dodge aspen,78.0
2.195520841108019,-0.6885796176838166,-0.9100862889165414,-0.08944369530365237,amc concord d/l,78.0
1.7016788463970856,-0.39598768857470096,-0.7911540194032927,-0.3151448918461332,chevrolet monte carlo landau,78.0
2.263305115815462,-0.3403109287411876,-1.295341627412071,-0.5417690714562926,buick regal sport coupe (turbo),78.0
2.541335518995745,-0.9381430953145936,-0.710614072974097,0.27570003957438394,ford futura,78.0
-1.835626975652504,-0.6112257389193921,0.2450607599221635,-1.1208745138324443,dodge magnum xe,78.0
-1.5626450738919286,0.9206267396192167,-1.1954898269086198,0.6188649187995616,chevrolet chevette,78.0
-1.7577723177325,0.9387083390505933,-1.0691649971842243,0.6008206276043683,toyota corona,78.0
-1.551354031011152,-0.3323723525319416,-0.30100877927265396,-1.4368266409879504,datsun 510,78.0
-1.3242693672178336,0.9098373038032461,-0.8183965731784957,0.796824236070201,dodge omni,78.0
-0.619664980322185,-0.6821224684806996,0.2767886882296423,-0.5845525126106037,toyota celica gt liftback,78.0
-0.9131797928265197,-0.8997741996250095,0.5887343883216969,-0.4529758853140065,plymouth sapporo,78.0
-1.5636562861229597,0.9173516185660957,-0.9003505918813449,0.7216279004350644,oldsmobile starfire sx,78.0
-0.5879652931244399,0.004758865957863989,-0.2186002390082188,0.35153918888264074,datsun 200-sx,78.0
0.5378011653227711,0.24340793908407735,-0.8306849895243849,0.330257572200822,audi 5000,78.0
-0.8004081120110297,0.15799805086749444,-0.33631384541572634,0.18031332504176362,volvo 264gl,78.0
0.5776581992475237,-0.11771049539122329,-0.3385052680888964,0.8654931114534963,saab 99gle,78.0
-2.183835171981823,0.28710397163957163,-0.5982725182016628,-0.5753010216527839,peugeot 604sl,78.0
-2.5198975295904606,0.6179838506270738,-0.5212738782871382,0.7385477155937542,volkswagen scirocco,78.0
0.6451427323541093,-1.0138749941783922,-0.3200444486657365,-0.20043660233096783,honda accord lx,78.0
-0.09808293365717075,-1.3941302301079939,0.5989012583452237,0.10408784042387598,pontiac lemans v6,79.0
